DIVIPOLA,DEPARTAMENTO,MUNICIPIO,CÓDIGO VEREDA,NOMBRE VEREDA,UP,UPA,UPNA,VIVIENDAS,HOGARES,PERSONAS,PRODUCTORES RESIDENTES
23815,Cordoba,Tuchín,23815001,VIDALES,285,285,0,223,250,995,166
23815,Cordoba,Tuchín,23815002,GUAYMARAL,592,572,20,391,425,1818,263
23815,Cordoba,Tuchín,23815003,BARBACOAS,1524,1440,84,1115,1211,5562,599
23815,Cordoba,Tuchín,23815004,CRUZ CHIQUITA,412,411,1,297,320,1105,227
23815,Cordoba,Tuchín,23815005,CARRETALES,2151,2095,56,1657,1819,7020,837
23815,Cordoba,Tuchín,70001002,BUENAVISTA,3,3,0,2,2,5,2
23815,Cordoba,Tuchín,70001003,BUENAVISTICA,61,61,0,24,24,70,19
23815,Cordoba,Tuchín,70523003,EL MARTILLO,1,1,0,1,1,4,0
23815,Cordoba,Tuchín,70523006,LOS CASTILLOS,8,8,0,7,7,43,7
23855,Cordoba,Valencia,23807129,PUEBLO NUEVO,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23807148,SEVERA,1,1,0,1,1,6,0
23855,Cordoba,Valencia,23807999,EXPANSION URBANA,1,1,0,1,1,4,0
23855,Cordoba,Valencia,23855000,Z.U. VALENCIA,50,32,18,11,11,20,3
23855,Cordoba,Valencia,23855001,ACHOTE,4,2,2,4,4,17,2
23855,Cordoba,Valencia,23855002,AGUILA ABAJO,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855003,ALTO PUYA,17,17,0,15,15,50,12
23855,Cordoba,Valencia,23855004,BARRIAL ABAJO,26,23,3,27,27,106,7
23855,Cordoba,Valencia,23855006,BEJUCAL,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855007,BEJUCAL ARRIBA,13,12,1,11,13,64,13
23855,Cordoba,Valencia,23855008,BONIS ARRIBA,1,1,0,1,1,6,2
23855,Cordoba,Valencia,23855009,BONIS JARDIN O MEDIO,7,1,6,0,0,0,0
23855,Cordoba,Valencia,23855012,CALLEJAS,20,1,19,1,1,6,0
23855,Cordoba,Valencia,23855016,COCUELO LIMON,3,3,0,3,3,13,1
23855,Cordoba,Valencia,23855018,COCUELO TALADRO,31,28,3,27,28,110,23
23855,Cordoba,Valencia,23855019,EL AGUILA,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855020,EL BRILLANTE PIRU,54,18,36,30,31,136,9
23855,Cordoba,Valencia,23855022,EL BUHO,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855024,EL FARO,27,6,21,19,19,85,1
23855,Cordoba,Valencia,23855025,EL LATON,20,14,6,20,20,100,7
23855,Cordoba,Valencia,23855026,EL PITAL,1,1,0,1,1,4,1
23855,Cordoba,Valencia,23855027,EL POLO,2,1,1,0,0,0,0
23855,Cordoba,Valencia,23855028,EL REPOSITO,75,51,24,29,29,100,25
23855,Cordoba,Valencia,23855029,EL REPOSO,52,19,33,8,8,30,6
23855,Cordoba,Valencia,23855030,EL TAMARINDO,5,1,4,1,1,3,1
23855,Cordoba,Valencia,23855033,EL VENADO ABAJO,68,41,27,61,62,251,19
23855,Cordoba,Valencia,23855034,EL VENADO ARRIBA,4,2,2,1,1,6,1
23855,Cordoba,Valencia,23855035,EL ZAHINO,2,1,1,2,2,9,1
23855,Cordoba,Valencia,23855036,FABRA,21,16,5,21,21,86,12
23855,Cordoba,Valencia,23855038,FLORISANTO,2,2,0,1,2,5,1
23855,Cordoba,Valencia,23855039,GARDENIA,10,7,3,1,1,4,0
23855,Cordoba,Valencia,23855040,GUADUAL ABAJO,4,4,0,3,3,12,3
23855,Cordoba,Valencia,23855042,GUADUAL CENTRAL,11,11,0,9,9,46,12
23855,Cordoba,Valencia,23855043,GUADUAL COOPERATIVA,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855044,GUADUAL PIEDRA,20,18,2,22,22,91,13
23855,Cordoba,Valencia,23855046,GUASIMO,44,44,0,38,38,170,24
23855,Cordoba,Valencia,23855048,INCORA EL FARO,74,11,63,11,11,28,1
23855,Cordoba,Valencia,23855049,JARAGUAY ARRIBA,1,1,0,1,1,3,1
23855,Cordoba,Valencia,23855051,JERICO,56,13,43,7,8,33,1
23855,Cordoba,Valencia,23855052,LA BANCA,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855053,LA CAROLINA,20,13,7,15,15,56,5
23855,Cordoba,Valencia,23855054,LA CULEBRA,2,2,0,2,2,6,2
23855,Cordoba,Valencia,23855056,LA QUEBRADA,2,2,0,2,3,7,0
23855,Cordoba,Valencia,23855057,LAS CHERAS,1,1,0,1,1,4,1
23855,Cordoba,Valencia,23855058,LAS CRUCES,5,5,0,3,4,10,2
23855,Cordoba,Valencia,23855059,LAS FLORES,70,52,18,37,38,116,16
23855,Cordoba,Valencia,23855060,LAS NUBES,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855061,LAUREL,9,7,2,9,9,30,5
23855,Cordoba,Valencia,23855062,LOS PESCADOS MEDIOS,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855065,MARIA DE JESUS,1,1,0,2,2,4,3
23855,Cordoba,Valencia,23855066,MATA MAIZ,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855067,MIELES ABAJO,3,3,0,2,2,8,2
23855,Cordoba,Valencia,23855068,MIELES ARRIBA,2,2,0,2,2,4,1
23855,Cordoba,Valencia,23855069,MIELES CENTRAL,3,3,0,5,5,17,4
23855,Cordoba,Valencia,23855070,MIELES SANTA TERESA,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855071,MOCHILA,2,2,0,2,2,12,2
23855,Cordoba,Valencia,23855074,NUEVA SION,45,26,19,22,22,75,19
23855,Cordoba,Valencia,23855075,NUEVO ORIENTE,40,22,18,23,23,103,19
23855,Cordoba,Valencia,23855076,OSORIO,8,8,0,6,6,31,4
23855,Cordoba,Valencia,23855077,PALMA DE VINO,1,1,0,2,2,2,0
23855,Cordoba,Valencia,23855079,PECHINDE BAJO,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855081,PESCADO ABAJO,1,1,0,1,1,4,0
23855,Cordoba,Valencia,23855082,PILON,1,1,0,0,0,0,0
23855,Cordoba,Valencia,23855084,PUERTO RICO,3,3,0,3,3,13,5
23855,Cordoba,Valencia,23855086,RIO NUEVO,7,7,0,4,4,21,5
23855,Cordoba,Valencia,23855095,SAN FERNANDO,3,3,0,1,1,1,0
23855,Cordoba,Valencia,23855096,SAN RAFAEL,40,26,14,27,27,107,17
23855,Cordoba,Valencia,23855097,SANTA FE DEL PIRU,4,1,3,2,2,8,2
23855,Cordoba,Valencia,23855098,SANTA MARIA,72,22,50,17,19,57,12
23855,Cordoba,Valencia,23855099,SANTO DOMINGO,3,3,0,2,2,11,0
23855,Cordoba,Valencia,23855100,TINAJONES,2,2,0,2,2,8,1
23855,Cordoba,Valencia,23855102,VENADO CANTA RANA,32,21,11,14,14,54,9
23855,Cordoba,Valencia,23855103,VILLA NUEVA,2,2,0,1,3,3,1
23855,Cordoba,Valencia,23855999,EXPANSION URBANA,4,3,1,2,2,4,3
